base_happiness,capture_rate,color,evolves_from_species,forms_switchable,generation,growth_rate,habitat,has_gender_differences,hatch_counter,is_baby,is_legendary,is_mythical,name,order,pal_park_encounters,shape,varieties,egg_group1,egg_group2,%_female,% male
50,235,blue,,False,4,medium-slow,,True,20,False,False,False,shinx,433,field,quadruped,['shinx'],ground,,50.0,50.0
100,120,blue,shinx,False,4,medium-slow,,True,20,False,False,False,luxio,434,field,quadruped,['luxio'],ground,,50.0,50.0
50,45,blue,luxio,False,4,medium-slow,,True,20,False,False,False,luxray,435,field,quadruped,['luxray'],ground,,50.0,50.0
50,255,green,,False,4,medium-slow,,False,20,True,False,False,budew,341,field,humanoid,['budew'],no-eggs,,50.0,50.0
50,75,green,roselia,False,4,medium-slow,,True,20,False,False,False,roserade,343,field,humanoid,['roserade'],fairy,plant,50.0,50.0
70,45,blue,,False,4,slow-then-very-fast,,False,30,False,False,False,cranidos,436,mountain,upright,['cranidos'],monster,,12.5,87.5
70,45,blue,cranidos,False,4,slow-then-very-fast,,False,30,False,False,False,rampardos,437,mountain,upright,['rampardos'],monster,,12.5,87.5
70,45,gray,,False,4,slow-then-very-fast,,False,30,False,False,False,shieldon,438,mountain,quadruped,['shieldon'],monster,,12.5,87.5
70,45,gray,shieldon,False,4,slow-then-very-fast,,False,30,False,False,False,bastiodon,439,mountain,quadruped,['bastiodon'],monster,,12.5,87.5
70,120,green,,True,4,medium,,False,15,False,False,False,burmy,440,forest,blob,['burmy'],bug,,50.0,50.0
70,45,green,burmy,False,4,medium,,False,15,False,False,False,wormadam,441,forest,blob,"['wormadam-plant', 'wormadam-sandy', 'wormadam-trash']",bug,,100.0,0.0
70,45,yellow,burmy,False,4,medium,,False,15,False,False,False,mothim,442,forest,bug-wings,['mothim'],bug,,0.0,100.0
50,120,yellow,,False,4,medium-slow,,True,15,False,False,False,combee,443,forest,heads,['combee'],bug,,12.5,87.5
50,45,yellow,combee,False,4,medium-slow,,False,15,False,False,False,vespiquen,444,forest,bug-wings,['vespiquen'],bug,,100.0,0.0
100,200,white,,False,4,medium,,True,10,False,False,False,pachirisu,445,forest,quadruped,['pachirisu'],ground,fairy,50.0,50.0
70,190,brown,,False,4,medium,,True,20,False,False,False,buizel,446,forest,quadruped,['buizel'],water1,ground,50.0,50.0
70,75,brown,buizel,False,4,medium,,True,20,False,False,False,floatzel,447,mountain,quadruped,['floatzel'],water1,ground,50.0,50.0
50,190,pink,,False,4,medium,,False,20,False,False,False,cherubi,448,mountain,heads,['cherubi'],fairy,plant,50.0,50.0
50,75,purple,cherubi,True,4,medium,,False,20,False,False,False,cherrim,449,field,legs,['cherrim'],fairy,plant,50.0,50.0
50,190,purple,,False,4,medium,,False,20,False,False,False,shellos,450,sea,squiggle,['shellos'],water1,indeterminate,50.0,50.0
50,75,purple,shellos,False,4,medium,,False,20,False,False,False,gastrodon,451,sea,squiggle,['gastrodon'],water1,indeterminate,50.0,50.0
100,45,purple,aipom,False,4,fast,,True,20,False,False,False,ambipom,220,pond,upright,['ambipom'],ground,,50.0,50.0
50,125,purple,,False,4,fast-then-very-slow,,False,30,False,False,False,drifloon,452,pond,arms,['drifloon'],indeterminate,,50.0,50.0
50,60,purple,drifloon,False,4,fast-then-very-slow,,False,30,False,False,False,drifblim,453,forest,arms,['drifblim'],indeterminate,,50.0,50.0
0,190,brown,,False,4,medium,,False,20,False,False,False,buneary,454,field,upright,['buneary'],ground,humanshape,50.0,50.0
140,60,brown,buneary,True,4,medium,,False,20,False,False,False,lopunny,455,field,upright,"['lopunny', 'lopunny-mega']",ground,humanshape,50.0,50.0
35,45,purple,misdreavus,False,4,fast,,False,25,False,False,False,mismagius,230,forest,ball,['mismagius'],indeterminate,,50.0,50.0
35,30,black,murkrow,False,4,medium-slow,,False,20,False,False,False,honchkrow,228,forest,wings,['honchkrow'],flying,,50.0,50.0
70,190,gray,,False,4,fast,,False,20,False,False,False,glameow,456,field,quadruped,['glameow'],ground,,75.0,25.0
70,75,gray,glameow,False,4,fast,,False,20,False,False,False,purugly,457,field,quadruped,['purugly'],ground,,75.0,25.0
70,120,yellow,,False,4,fast,,False,25,True,False,False,chingling,387,field,humanoid,['chingling'],no-eggs,,50.0,50.0
50,225,purple,,False,4,medium,,False,20,False,False,False,stunky,458,mountain,quadruped,['stunky'],ground,,50.0,50.0
50,60,purple,stunky,False,4,medium,,False,20,False,False,False,skuntank,459,mountain,quadruped,['skuntank'],ground,,50.0,50.0
50,255,green,,False,4,medium,,False,20,False,False,False,bronzor,460,mountain,ball,['bronzor'],mineral,,0.0,0.0
50,90,green,bronzor,False,4,medium,,False,20,False,False,False,bronzong,461,mountain,arms,['bronzong'],mineral,,0.0,0.0
50,255,brown,,False,4,medium,,False,20,True,False,False,bonsly,214,field,legs,['bonsly'],no-eggs,,50.0,50.0
50,145,pink,,False,4,medium,,False,25,True,False,False,mime-jr,139,field,humanoid,['mime-jr'],no-eggs,,50.0,50.0
140,130,pink,,False,4,fast,,False,40,True,False,False,happiny,126,field,humanoid,['happiny'],no-eggs,,100.0,0.0
35,30,black,,False,4,medium-slow,,False,20,False,False,False,chatot,462,field,wings,['chatot'],flying,,50.0,50.0
50,100,purple,,False,4,medium,,False,30,False,False,False,spiritomb,463,field,blob,['spiritomb'],indeterminate,,50.0,50.0
50,45,blue,,False,4,slow,,True,40,False,False,False,gible,464,mountain,upright,['gible'],monster,dragon,50.0,50.0
50,45,blue,gible,False,4,slow,,True,40,False,False,False,gabite,465,mountain,upright,['gabite'],monster,dragon,50.0,50.0
50,45,blue,gabite,True,4,slow,,True,40,False,False,False,garchomp,466,pond,upright,"['garchomp', 'garchomp-mega']",monster,dragon,50.0,50.0
50,50,black,,False,4,slow,,False,40,True,False,False,munchlax,174,pond,humanoid,['munchlax'],no-eggs,,12.5,87.5
50,75,blue,,False,4,medium-slow,,False,25,True,False,False,riolu,467,field,upright,['riolu'],no-eggs,,12.5,87.5
50,45,blue,riolu,True,4,medium-slow,,False,25,False,False,False,lucario,468,field,upright,"['lucario', 'lucario-mega']",ground,humanshape,12.5,87.5
50,140,brown,,False,4,slow,,True,30,False,False,False,hippopotas,469,field,quadruped,['hippopotas'],ground,,50.0,50.0
50,60,brown,hippopotas,False,4,slow,,True,30,False,False,False,hippowdon,470,sea,quadruped,['hippowdon'],ground,,50.0,50.0
50,120,purple,,False,4,slow,,False,20,False,False,False,skorupi,471,sea,armor,['skorupi'],bug,water3,50.0,50.0
50,45,purple,skorupi,False,4,slow,,False,20,False,False,False,drapion,472,sea,armor,['drapion'],bug,water3,50.0,50.0
100,140,blue,,False,4,medium,,True,10,False,False,False,croagunk,473,forest,humanoid,['croagunk'],humanshape,,50.0,50.0
50,75,blue,croagunk,False,4,medium,,True,20,False,False,False,toxicroak,474,mountain,humanoid,['toxicroak'],humanshape,,50.0,50.0
70,200,green,,False,4,slow,,False,25,False,False,False,carnivine,475,mountain,tentacles,['carnivine'],plant,,50.0,50.0
70,190,blue,,False,4,slow-then-very-fast,,True,20,False,False,False,finneon,476,mountain,fish,['finneon'],water2,,50.0,50.0
70,75,blue,finneon,False,4,slow-then-very-fast,,True,20,False,False,False,lumineon,477,mountain,fish,['lumineon'],water2,,50.0,50.0
50,25,blue,,False,4,slow,,False,25,True,False,False,mantyke,258,mountain,wings,['mantyke'],no-eggs,,50.0,50.0
50,120,white,,False,4,slow,,True,20,False,False,False,snover,478,mountain,upright,['snover'],monster,plant,50.0,50.0
50,60,white,snover,True,4,slow,,True,20,False,False,False,abomasnow,479,mountain,upright,"['abomasnow', 'abomasnow-mega']",monster,plant,50.0,50.0
35,45,black,sneasel,False,4,medium-slow,,True,20,False,False,False,weavile,246,mountain,upright,['weavile'],ground,,50.0,50.0
50,30,gray,magneton,False,4,medium,,False,20,False,False,False,magnezone,90,mountain,arms,['magnezone'],mineral,,0.0,0.0
50,30,pink,lickitung,False,4,medium,,False,20,False,False,False,lickilicky,120,field,humanoid,['lickilicky'],monster,,50.0,50.0
50,30,gray,rhydon,False,4,slow,,True,20,False,False,False,rhyperior,125,mountain,upright,['rhyperior'],monster,ground,50.0,50.0
50,30,blue,tangela,False,4,medium,,True,20,False,False,False,tangrowth,130,forest,humanoid,['tangrowth'],plant,,50.0,50.0
50,30,yellow,electabuzz,False,4,medium,,False,25,False,False,False,electivire,147,mountain,upright,['electivire'],humanshape,,25.0,75.0
50,30,red,magmar,False,4,medium,,False,25,False,False,False,magmortar,150,mountain,upright,['magmortar'],humanshape,,25.0,75.0
50,30,white,togetic,False,4,fast,,False,10,False,False,False,togekiss,205,field,wings,['togekiss'],flying,fairy,12.5,87.5
70,30,green,yanma,False,4,medium,,False,20,False,False,False,yanmega,224,field,bug-wings,['yanmega'],bug,,50.0,50.0
35,45,green,eevee,False,4,medium,,False,35,False,False,False,leafeon,163,field,quadruped,['leafeon'],ground,,12.5,87.5
35,45,blue,eevee,False,4,medium,,False,35,False,False,False,glaceon,164,field,quadruped,['glaceon'],ground,,12.5,87.5
70,30,purple,gligar,False,4,medium-slow,,False,20,False,False,False,gliscor,239,mountain,wings,['gliscor'],bug,,50.0,50.0
50,50,brown,piloswine,False,4,slow,,True,20,False,False,False,mamoswine,253,mountain,quadruped,['mamoswine'],ground,,50.0,50.0
50,30,red,porygon2,False,4,medium,,False,20,False,False,False,porygon-z,168,field,arms,['porygon-z'],mineral,,0.0,0.0
35,45,white,kirlia,True,4,slow,,False,20,False,False,False,gallade,308,field,humanoid,"['gallade', 'gallade-mega']",humanshape,indeterminate,0.0,100.0
70,60,gray,nosepass,False,4,medium,,False,20,False,False,False,probopass,325,mountain,heads,['probopass'],mineral,,50.0,50.0
35,45,black,dusclops,False,4,fast,,False,25,False,False,False,dusknoir,385,forest,arms,['dusknoir'],indeterminate,,50.0,50.0
50,75,white,snorunt,False,4,medium,,False,20,False,False,False,froslass,392,mountain,arms,['froslass'],fairy,mineral,100.0,0.0
50,45,red,,True,4,medium,,False,20,False,False,False,rotom,480,field,ball,"['rotom', 'rotom-heat', 'rotom-wash', 'rotom-frost', 'rotom-fan', 'rotom-mow']",indeterminate,,0.0,0.0
140,3,yellow,,False,4,slow,,False,80,False,True,False,uxie,481,field,upright,['uxie'],no-eggs,,0.0,0.0
140,3,pink,,False,4,slow,,False,80,False,True,False,mesprit,482,field,upright,['mesprit'],no-eggs,,0.0,0.0
140,3,blue,,False,4,slow,,False,80,False,True,False,azelf,483,field,upright,['azelf'],no-eggs,,0.0,0.0
0,3,white,,False,4,slow,,False,120,False,True,False,dialga,484,mountain,quadruped,"['dialga', 'dialga-origin']",no-eggs,,0.0,0.0
0,3,purple,,False,4,slow,,False,120,False,True,False,palkia,485,mountain,upright,"['palkia', 'palkia-origin']",no-eggs,,0.0,0.0
100,3,brown,,False,4,slow,,False,10,False,True,False,heatran,486,mountain,quadruped,['heatran'],no-eggs,,50.0,50.0
0,3,white,,False,4,slow,,False,120,False,True,False,regigigas,487,mountain,humanoid,['regigigas'],no-eggs,,0.0,0.0
0,3,black,,True,4,slow,,False,120,False,True,False,giratina,488,mountain,tentacles,"['giratina-altered', 'giratina-origin']",no-eggs,,0.0,0.0
100,3,yellow,,False,4,slow,,False,120,False,True,False,cresselia,489,forest,squiggle,['cresselia'],no-eggs,,100.0,0.0
70,30,blue,,False,4,slow,,False,40,False,False,True,phione,490,sea,arms,['phione'],water1,fairy,0.0,0.0
70,3,blue,,False,4,slow,,False,10,False,False,True,manaphy,491,sea,humanoid,['manaphy'],water1,fairy,0.0,0.0
0,3,black,,False,4,slow,,False,120,False,False,True,darkrai,492,mountain,humanoid,['darkrai'],no-eggs,,0.0,0.0
100,45,green,,True,4,medium-slow,,False,120,False,False,True,shaymin,493,field,quadruped,"['shaymin-land', 'shaymin-sky']",no-eggs,,0.0,0.0
0,3,white,,True,4,slow,,False,120,False,False,True,arceus,494,mountain,quadruped,['arceus'],no-eggs,,0.0,0.0
100,3,yellow,,False,5,slow,,False,120,False,False,True,victini,495,,humanoid,['victini'],no-eggs,,0.0,0.0
70,45,green,,False,5,medium-slow,,False,20,False,False,False,snivy,496,,upright,['snivy'],ground,plant,12.5,87.5
70,45,green,snivy,False,5,medium-slow,,False,20,False,False,False,servine,497,,upright,['servine'],ground,plant,12.5,87.5
70,45,green,servine,False,5,medium-slow,,False,20,False,False,False,serperior,498,,squiggle,['serperior'],ground,plant,12.5,87.5
70,45,red,,False,5,medium-slow,,False,20,False,False,False,tepig,499,,quadruped,['tepig'],ground,,12.5,87.5
70,45,red,tepig,False,5,medium-slow,,False,20,False,False,False,pignite,500,,upright,['pignite'],ground,,12.5,87.5
70,45,red,pignite,False,5,medium-slow,,False,20,False,False,False,emboar,501,,upright,['emboar'],ground,,12.5,87.5
70,45,blue,,False,5,medium-slow,,False,20,False,False,False,oshawott,502,,upright,['oshawott'],ground,,12.5,87.5
70,45,blue,oshawott,False,5,medium-slow,,False,20,False,False,False,dewott,503,,upright,['dewott'],ground,,12.5,87.5
70,45,blue,dewott,False,5,medium-slow,,False,20,False,False,False,samurott,504,,quadruped,"['samurott', 'samurott-hisui']",ground,,12.5,87.5
70,255,brown,,False,5,medium,,False,15,False,False,False,patrat,505,,quadruped,['patrat'],ground,,50.0,50.0
70,255,brown,patrat,False,5,medium,,False,20,False,False,False,watchog,506,,upright,['watchog'],ground,,50.0,50.0
50,255,brown,,False,5,medium-slow,,False,15,False,False,False,lillipup,507,,quadruped,['lillipup'],ground,,50.0,50.0
50,120,gray,lillipup,False,5,medium-slow,,False,15,False,False,False,herdier,508,,quadruped,['herdier'],ground,,50.0,50.0
50,45,gray,herdier,False,5,medium-slow,,False,15,False,False,False,stoutland,509,,quadruped,['stoutland'],ground,,50.0,50.0
50,255,purple,,False,5,medium,,False,20,False,False,False,purrloin,510,,quadruped,['purrloin'],ground,,50.0,50.0
50,90,purple,purrloin,False,5,medium,,False,20,False,False,False,liepard,511,,quadruped,['liepard'],ground,,50.0,50.0
70,190,green,,False,5,medium,,False,20,False,False,False,pansage,512,,upright,['pansage'],ground,,12.5,87.5
70,75,green,pansage,False,5,medium,,False,20,False,False,False,simisage,513,,upright,['simisage'],ground,,12.5,87.5
70,190,red,,False,5,medium,,False,20,False,False,False,pansear,514,,upright,['pansear'],ground,,12.5,87.5
70,75,red,pansear,False,5,medium,,False,20,False,False,False,simisear,515,,upright,['simisear'],ground,,12.5,87.5
70,190,blue,,False,5,medium,,False,20,False,False,False,panpour,516,,upright,['panpour'],ground,,12.5,87.5
70,75,blue,panpour,False,5,medium,,False,20,False,False,False,simipour,517,,upright,['simipour'],ground,,12.5,87.5
50,190,pink,,False,5,fast,,False,10,False,False,False,munna,518,,quadruped,['munna'],ground,,50.0,50.0
50,75,pink,munna,False,5,fast,,False,10,False,False,False,musharna,519,,humanoid,['musharna'],ground,,50.0,50.0
50,255,gray,,False,5,medium-slow,,False,15,False,False,False,pidove,520,,wings,['pidove'],flying,,50.0,50.0
50,120,gray,pidove,False,5,medium-slow,,False,15,False,False,False,tranquill,521,,wings,['tranquill'],flying,,50.0,50.0
50,45,gray,tranquill,False,5,medium-slow,,True,15,False,False,False,unfezant,522,,wings,['unfezant'],flying,,50.0,50.0
70,190,black,,False,5,medium,,False,20,False,False,False,blitzle,523,,quadruped,['blitzle'],ground,,50.0,50.0
70,75,black,blitzle,False,5,medium,,False,20,False,False,False,zebstrika,524,,quadruped,['zebstrika'],ground,,50.0,50.0
50,255,blue,,False,5,medium-slow,,False,15,False,False,False,roggenrola,525,,legs,['roggenrola'],mineral,,50.0,50.0
50,120,blue,roggenrola,False,5,medium-slow,,False,15,False,False,False,boldore,526,,tentacles,['boldore'],mineral,,50.0,50.0
50,45,blue,boldore,False,5,medium-slow,,False,15,False,False,False,gigalith,527,,tentacles,['gigalith'],mineral,,50.0,50.0
50,190,blue,,False,5,medium,,False,15,False,False,False,woobat,528,,wings,['woobat'],ground,flying,50.0,50.0
50,45,blue,woobat,False,5,medium,,False,15,False,False,False,swoobat,529,,wings,['swoobat'],ground,flying,50.0,50.0
50,120,gray,,False,5,medium,,False,20,False,False,False,drilbur,530,,upright,['drilbur'],ground,,50.0,50.0
50,60,gray,drilbur,False,5,medium,,False,20,False,False,False,excadrill,531,,humanoid,['excadrill'],ground,,50.0,50.0
50,255,pink,,True,5,fast,,False,20,False,False,False,audino,532,,upright,"['audino', 'audino-mega']",fairy,,50.0,50.0
70,180,gray,,False,5,medium-slow,,False,20,False,False,False,timburr,533,,humanoid,['timburr'],humanshape,,25.0,75.0
50,90,gray,timburr,False,5,medium-slow,,False,20,False,False,False,gurdurr,534,,humanoid,['gurdurr'],humanshape,,25.0,75.0
50,45,brown,gurdurr,False,5,medium-slow,,False,20,False,False,False,conkeldurr,535,,humanoid,['conkeldurr'],humanshape,,25.0,75.0
50,255,blue,,False,5,medium-slow,,False,20,False,False,False,tympole,536,,fish,['tympole'],water1,,50.0,50.0
50,120,blue,tympole,False,5,medium-slow,,False,20,False,False,False,palpitoad,537,,upright,['palpitoad'],water1,,50.0,50.0
50,45,blue,palpitoad,False,5,medium-slow,,False,20,False,False,False,seismitoad,538,,humanoid,['seismitoad'],water1,,50.0,50.0
50,45,red,,False,5,medium,,False,20,False,False,False,throh,539,,humanoid,['throh'],humanshape,,0.0,100.0
50,45,blue,,False,5,medium,,False,20,False,False,False,sawk,540,,humanoid,['sawk'],humanshape,,0.0,100.0
70,255,yellow,,False,5,medium-slow,,False,15,False,False,False,sewaddle,541,,armor,['sewaddle'],bug,,50.0,50.0
70,120,green,sewaddle,False,5,medium-slow,,False,15,False,False,False,swadloon,542,,arms,['swadloon'],bug,,50.0,50.0
70,45,yellow,swadloon,False,5,medium-slow,,False,15,False,False,False,leavanny,543,,humanoid,['leavanny'],bug,,50.0,50.0
50,255,red,,False,5,medium-slow,,False,15,False,False,False,venipede,544,,armor,['venipede'],bug,,50.0,50.0
50,120,gray,venipede,False,5,medium-slow,,False,15,False,False,False,whirlipede,545,,ball,['whirlipede'],bug,,50.0,50.0
50,45,red,whirlipede,False,5,medium-slow,,False,20,False,False,False,scolipede,546,,armor,['scolipede'],bug,,50.0,50.0
50,190,green,,False,5,medium,,False,20,False,False,False,cottonee,547,,ball,['cottonee'],plant,fairy,50.0,50.0
50,75,green,cottonee,False,5,medium,,False,20,False,False,False,whimsicott,548,,humanoid,['whimsicott'],plant,fairy,50.0,50.0
50,190,green,,False,5,medium,,False,20,False,False,False,petilil,549,,blob,['petilil'],plant,,100.0,0.0
50,75,green,petilil,False,5,medium,,False,20,False,False,False,lilligant,550,,blob,"['lilligant', 'lilligant-hisui']",plant,,100.0,0.0
50,25,green,,False,5,medium,,False,40,False,False,False,basculin,551,,fish,"['basculin-red-striped', 'basculin-blue-striped', 'basculin-white-striped']",water2,,50.0,50.0
50,180,brown,,False,5,medium-slow,,False,20,False,False,False,sandile,552,,quadruped,['sandile'],ground,,50.0,50.0
50,90,brown,sandile,False,5,medium-slow,,False,20,False,False,False,krokorok,553,,quadruped,['krokorok'],ground,,50.0,50.0
50,45,red,krokorok,False,5,medium-slow,,False,20,False,False,False,krookodile,554,,upright,['krookodile'],ground,,50.0,50.0
50,120,red,,False,5,medium-slow,,False,20,False,False,False,darumaka,555,,humanoid,"['darumaka', 'darumaka-galar']",ground,,50.0,50.0
50,60,red,darumaka,True,5,medium-slow,,False,20,False,False,False,darmanitan,556,,quadruped,"['darmanitan-standard', 'darmanitan-zen', 'darmanitan-galar-standard', 'darmanitan-galar-zen']",ground,,50.0,50.0
50,255,green,,False,5,medium,,False,20,False,False,False,maractus,557,,blob,['maractus'],plant,,50.0,50.0
50,190,red,,False,5,medium,,False,20,False,False,False,dwebble,558,,armor,['dwebble'],bug,mineral,50.0,50.0
50,75,red,dwebble,False,5,medium,,False,20,False,False,False,crustle,559,,armor,['crustle'],bug,mineral,50.0,50.0
35,180,yellow,,False,5,medium,,False,15,False,False,False,scraggy,560,,upright,['scraggy'],ground,dragon,50.0,50.0
50,90,red,scraggy,False,5,medium,,False,15,False,False,False,scrafty,561,,upright,['scrafty'],ground,dragon,50.0,50.0
50,45,black,,False,5,medium,,False,20,False,False,False,sigilyph,562,,wings,['sigilyph'],flying,,50.0,50.0
50,190,black,,False,5,medium,,False,25,False,False,False,yamask,563,,arms,"['yamask', 'yamask-galar']",mineral,indeterminate,50.0,50.0
50,90,yellow,yamask,False,5,medium,,False,25,False,False,False,cofagrigus,564,,blob,['cofagrigus'],mineral,indeterminate,50.0,50.0
50,45,blue,,False,5,medium,,False,30,False,False,False,tirtouga,565,,quadruped,['tirtouga'],water1,water3,12.5,87.5
50,45,blue,tirtouga,False,5,medium,,False,30,False,False,False,carracosta,566,,upright,['carracosta'],water1,water3,12.5,87.5
50,45,yellow,,False,5,medium,,False,30,False,False,False,archen,567,,wings,['archen'],flying,water3,12.5,87.5
50,45,yellow,archen,False,5,medium,,False,30,False,False,False,archeops,568,,wings,['archeops'],flying,water3,12.5,87.5
50,190,green,,False,5,medium,,False,20,False,False,False,trubbish,569,,humanoid,['trubbish'],mineral,,50.0,50.0
50,60,green,trubbish,False,5,medium,,False,20,False,False,False,garbodor,570,,humanoid,"['garbodor', 'garbodor-gmax']",mineral,,50.0,50.0
50,75,gray,,False,5,medium-slow,,False,25,False,False,False,zorua,571,,quadruped,"['zorua', 'zorua-hisui']",ground,,12.5,87.5
50,45,gray,zorua,False,5,medium-slow,,False,20,False,False,False,zoroark,572,,upright,"['zoroark', 'zoroark-hisui']",ground,,12.5,87.5
50,255,gray,,False,5,fast,,False,15,False,False,False,minccino,573,,quadruped,['minccino'],ground,,75.0,25.0
50,60,gray,minccino,False,5,fast,,False,15,False,False,False,cinccino,574,,quadruped,['cinccino'],ground,,75.0,25.0
50,200,purple,,False,5,medium-slow,,False,20,False,False,False,gothita,575,,humanoid,['gothita'],humanshape,,75.0,25.0
50,100,purple,gothita,False,5,medium-slow,,False,20,False,False,False,gothorita,576,,humanoid,['gothorita'],humanshape,,75.0,25.0
50,50,purple,gothorita,False,5,medium-slow,,False,20,False,False,False,gothitelle,577,,humanoid,['gothitelle'],humanshape,,75.0,25.0
50,200,green,,False,5,medium-slow,,False,20,False,False,False,solosis,578,,ball,['solosis'],indeterminate,,50.0,50.0
50,100,green,solosis,False,5,medium-slow,,False,20,False,False,False,duosion,579,,ball,['duosion'],indeterminate,,50.0,50.0
50,50,green,duosion,False,5,medium-slow,,False,20,False,False,False,reuniclus,580,,arms,['reuniclus'],indeterminate,,50.0,50.0
70,190,blue,,False,5,medium,,False,20,False,False,False,ducklett,581,,wings,['ducklett'],water1,flying,50.0,50.0
70,45,white,ducklett,False,5,medium,,False,20,False,False,False,swanna,582,,wings,['swanna'],water1,flying,50.0,50.0
50,255,white,,False,5,slow,,False,20,False,False,False,vanillite,583,,blob,['vanillite'],mineral,,50.0,50.0
50,120,white,vanillite,False,5,slow,,False,20,False,False,False,vanillish,584,,blob,['vanillish'],mineral,,50.0,50.0
50,45,white,vanillish,False,5,slow,,False,20,False,False,False,vanilluxe,585,,heads,['vanilluxe'],mineral,,50.0,50.0
70,190,pink,,True,5,medium,,False,20,False,False,False,deerling,586,,quadruped,['deerling'],ground,,50.0,50.0
70,75,brown,deerling,True,5,medium,,False,20,False,False,False,sawsbuck,587,,quadruped,['sawsbuck'],ground,,50.0,50.0
50,200,white,,False,5,medium,,False,20,False,False,False,emolga,588,,quadruped,['emolga'],ground,,50.0,50.0
50,200,blue,,False,5,medium,,False,15,False,False,False,karrablast,589,,humanoid,['karrablast'],bug,,50.0,50.0
50,75,gray,karrablast,False,5,medium,,False,15,False,False,False,escavalier,590,,arms,['escavalier'],bug,,50.0,50.0
50,190,white,,False,5,medium,,False,20,False,False,False,foongus,591,,arms,['foongus'],plant,,50.0,50.0
50,75,white,foongus,False,5,medium,,False,20,False,False,False,amoonguss,592,,arms,['amoonguss'],plant,,50.0,50.0
50,190,white,,False,5,medium,,True,20,False,False,False,frillish,593,,tentacles,['frillish'],indeterminate,,50.0,50.0
50,60,white,frillish,False,5,medium,,True,20,False,False,False,jellicent,594,,tentacles,['jellicent'],indeterminate,,50.0,50.0
70,75,pink,,False,5,fast,,False,40,False,False,False,alomomola,595,,fish,['alomomola'],water1,water2,50.0,50.0
50,190,yellow,,False,5,medium,,False,20,False,False,False,joltik,596,,armor,['joltik'],bug,,50.0,50.0
50,75,yellow,joltik,False,5,medium,,False,20,False,False,False,galvantula,597,,armor,['galvantula'],bug,,50.0,50.0
50,255,gray,,False,5,medium,,False,20,False,False,False,ferroseed,598,,ball,['ferroseed'],plant,mineral,50.0,50.0
50,90,gray,ferroseed,False,5,medium,,False,20,False,False,False,ferrothorn,599,,tentacles,['ferrothorn'],plant,mineral,50.0,50.0
50,130,gray,,False,5,medium-slow,,False,20,False,False,False,klink,600,,heads,['klink'],mineral,,0.0,0.0
50,60,gray,klink,False,5,medium-slow,,False,20,False,False,False,klang,601,,heads,['klang'],mineral,,0.0,0.0
50,30,gray,klang,False,5,medium-slow,,False,20,False,False,False,klinklang,602,,heads,['klinklang'],mineral,,0.0,0.0
70,190,white,,False,5,slow,,False,20,False,False,False,tynamo,603,,fish,['tynamo'],indeterminate,,50.0,50.0
70,60,blue,tynamo,False,5,slow,,False,20,False,False,False,eelektrik,604,,fish,['eelektrik'],indeterminate,,50.0,50.0
70,30,blue,eelektrik,False,5,slow,,False,20,False,False,False,eelektross,605,,fish,['eelektross'],indeterminate,,50.0,50.0
50,255,blue,,False,5,medium,,False,20,False,False,False,elgyem,606,,upright,['elgyem'],humanshape,,50.0,50.0
50,90,brown,elgyem,False,5,medium,,False,20,False,False,False,beheeyem,607,,humanoid,['beheeyem'],humanshape,,50.0,50.0
50,190,white,,False,5,medium-slow,,False,20,False,False,False,litwick,608,,blob,['litwick'],indeterminate,,50.0,50.0
50,90,black,litwick,False,5,medium-slow,,False,20,False,False,False,lampent,609,,arms,['lampent'],indeterminate,,50.0,50.0
50,45,black,lampent,False,5,medium-slow,,False,20,False,False,False,chandelure,610,,arms,['chandelure'],indeterminate,,50.0,50.0
35,75,green,,False,5,slow,,False,40,False,False,False,axew,611,,upright,['axew'],monster,dragon,50.0,50.0
35,60,green,axew,False,5,slow,,False,40,False,False,False,fraxure,612,,upright,['fraxure'],monster,dragon,50.0,50.0
35,45,yellow,fraxure,False,5,slow,,False,40,False,False,False,haxorus,613,,upright,['haxorus'],monster,dragon,50.0,50.0
50,120,white,,False,5,medium,,False,20,False,False,False,cubchoo,614,,upright,['cubchoo'],ground,,50.0,50.0
50,60,white,cubchoo,False,5,medium,,False,20,False,False,False,beartic,615,,quadruped,['beartic'],ground,,50.0,50.0
50,25,blue,,False,5,medium,,False,25,False,False,False,cryogonal,616,,ball,['cryogonal'],mineral,,0.0,0.0
50,200,red,,False,5,medium,,False,15,False,False,False,shelmet,617,,ball,['shelmet'],bug,,50.0,50.0
50,75,red,shelmet,False,5,medium,,False,15,False,False,False,accelgor,618,,arms,['accelgor'],bug,,50.0,50.0
70,75,brown,,False,5,medium,,False,20,False,False,False,stunfisk,619,,fish,"['stunfisk', 'stunfisk-galar']",water1,indeterminate,50.0,50.0
50,180,yellow,,False,5,medium-slow,,False,25,False,False,False,mienfoo,620,,upright,['mienfoo'],ground,humanshape,50.0,50.0
50,45,purple,mienfoo,False,5,medium-slow,,False,25,False,False,False,mienshao,621,,upright,['mienshao'],ground,humanshape,50.0,50.0
50,45,red,,False,5,medium,,False,30,False,False,False,druddigon,622,,upright,['druddigon'],dragon,monster,50.0,50.0
50,190,green,,False,5,medium,,False,25,False,False,False,golett,623,,humanoid,['golett'],mineral,,0.0,0.0
50,90,green,golett,False,5,medium,,False,25,False,False,False,golurk,624,,humanoid,['golurk'],mineral,,0.0,0.0
